location,size,rooms,land_area,description,seller,price
Uhlstädt-Kirchhasel (Kirchhasel),200 m²,8 Zi.,1096 m² Grundstück,liebevoll saniertes Einfamilienhaus mit Einliegerwohnung in ruhiger Randlage von Uhlstädt-Kirchhasel,RE/MAX Immobilienzentrum Jena,229.500 €
Saalfeld (Burkersdorf),120 m²,7 Zi.,1149 m² Grundstück,Gemütliches Eigenheim mit Scheune und Garten,Kreissparkasse Saalfeld-Rudolstadt,51.000 €
Bad Berka (Tiefengruben),220 m²,8 Zi.,676 m² Grundstück,Gepflegtes Zweifamilienhaus in der Nähe von Erfurt,IAD Immobilien Agentur Deutschland GmbH,499.000 €
Hamburg / Lokstedt (Lokstedt),260 m²,9 Zi.,828 m² Grundstück,Zweifamilienhaus im Hamburger Zylinderviertel,Pump Immobilien Makler- und Sachverständigenbüro,2.275.000 €
Freital (Freital),160 m²,7 Zi.,670 m² Grundstück,Großes Haus mit schönem Grundstück und tollem Ausblick zwischen Freital und Dresden,PlanetHome Group GmbH,549.000 €
Berlin (Weißensee),105.91 m²,5 Zi.,50.75 m² Grundstück,"Weißensee: ERSTBEZUG im EIGENEN TOWNHOUSE mit ca. 178 m² - 2024: 5-Zi, 4 Etagen, TERRASSE + GARTEN",PROGENEA GmbH &amp; Co. Liegenschaften KG,899.176 €
Berlin (Mahlsdorf),110 m²,4 Zi.,771 m² Grundstück,Bezugsfreie Ruheoase an grüner Lage,ImmoSky Deutschland GmbH,auf Anfrage
Berlin (Karow),203 m²,9 Zi.,695 m² Grundstück,Jetzt schnell sein: TOP sanierte Villa mit 4 Einliegerwohnungen,ImmoSky Deutschland GmbH,799.000 €
Chemnitz (Harthau),197 m²,6 Zi.,280 m² Grundstück,"Einfamilienhaus mit 7,7% Rendite - Eigennutzer - Chemnitz Harthau",ohne-makler.net - Immobilien selbst vermarkten,209.897 €
Elsterberg (Elsterberg),180 m²,12 Zi.,460 m² Grundstück,"Osterpreis !!! Großfamilien jetzt aufgepasst, hier wartet ein Zweifamilienhaus auf Sie",Service Büro,123.000 €
Hamburg (Wilhelmsburg),120 m²,4 Zi.,140 m² Grundstück,Doppelhaushälfte in ruhiger Wohnstraße in Wilhelmsburg(1b),Wertplan Nord Immobilien GmbH,630.000 €
Bremen (Burg-Grambke),118.07 m²,4 Zi.,245 m² Grundstück,Gepflegter Bungalow in ruhigem Wohngebiet in Burg-Grambke,Franzen + Partner WirtschaftsDienst für Freie Berufe GmbH,295.000 €
Weißwasser,140 m²,5 Zi.,778 m² Grundstück,Weißwasser: Stadtvilla in zentraler Innenstadtlage,Immobilienservice - Final Kathrin Rössel,auf Anfrage
Großdubrau (Großdubrau),300 m²,10 Zi.,1135 m² Grundstück,Exklusives Wohnen auf dem Lande!,Grundstücks- und Immobilienservice,275.000 €
Hamburg (Sasel),200 m²,5 Zi.,1481 m² Grundstück,Hochwertiges Einfamilienhaus mit großzügigem Garten in schöner Lage in Hamburg-Sasel,Homeday GmbH,1.180.000 €
Birkenfelde,80 m²,6 Zi.,469 m² Grundstück,"Sanierungsbedürftiges Landhaus mit Scheune, Stall und herrlichem Grundstück",Ines Thüne Immobilien,48.000 €
Machern (Gerichshain),125 m²,3 Zi.,356 m² Grundstück,Frühling macht glücklich: Neues Heim auch !,ImmoSky Deutschland GmbH,393.900 €
Bremen (Riensberg),188.5 m²,7 Zi.,242 m² Grundstück,Riensberg/Attraktives - Reihenmittelhaus mit Terrasse und Garten in ruhiger Lage,HBI-Immobilienvertriebs GmbH,659.000 €
Neusalza-Spremberg/ OT Friedersdorf (Friedersdorf),130 m²,5 Zi.,290 m² Grundstück,"Ein wirklich tolles Fachwerkhaus im Herzen von Friedersdorf, in der Perle der Oberlausitz!",Krakowsky Immobilien GmbH,99.000 €
Zwenkau (Zitzschen),105 m²,5 Zi.,936 m² Grundstück,Frühlingserwachen im eigenen Garten,ImmoSky Deutschland GmbH,300.000 €
Hamburg / Heimfeld (Heimfeld),162.16 m²,3 Zi.,1691 m² Grundstück,Provisionsfrei für Käufer - Waldgrundstück im Villenviertel mit einzigartigem Anwesen,Wentzel Dr. HOMES Shop Buxtehude,695.000 €
Hamburg (Kirchwerder),143 m²,5 Zi.,572 m² Grundstück,"Exklusives Architektenhaus, innovative Technik und niedriger Energiebedarf",Schwabenhaus Hamburg-Harburg – Handelsvertretung für die Schwabenhaus GmbH &amp; Co. KG,749.000 €
Chemnitz (Ebersdorf),119 m²,4 Zi.,882 m² Grundstück,Lassen Sie Ihren Haustraum jetzt wahr werden! (inkl. Grundstück),KHC Bauträger GmbH,429.900 €
Chemnitz (Borna-Heinersdorf),125 m²,4 Zi.,647 m² Grundstück,Beliebte Familien-Stadtvilla auf stadtnahem Grundstück!,KHC Bauträger GmbH,515.825 €
Drebach (Drebach),125 m²,4 Zi.,712 m² Grundstück,Mit Blick in die Zukunft ins energieeffiziente Eigenheim! (inkl. Grundstück),KHC Bauträger GmbH,383.400 €
Hartmannsdorf,154 m²,4 Zi.,735 m² Grundstück,Eigentum und Vermögen statt Miete! (inkl. Grundstück),KHC Bauträger GmbH,426.900 €
Eibenstock (Sosa),133 m²,4 Zi.,475 m² Grundstück,Modernes Architektenhaus mit Panoramagaube! (inkl. Grundstück),KHC Bauträger GmbH,395.900 €
Bremen (Oberneuland),109.72 m²,4 Zi.,298 m² Grundstück,"4-Zimmer Reihenmittelhaus mit Ausblick direkt auf das Fleet, mit Garten, und Garage",HB-HB-Immobilien Kpt. Heinrich Behrmann,429.000 €
Bremen (Kattenesch),135 m²,6 Zi.,388 m² Grundstück,Familienfreundliches Wohndomizil in ansprechend schöner Wohnlage !,Schläfereit Immobilien,349.000 €
Dingelstädt,108 m²,5 Zi.,316 m² Grundstück,Einfamilienhaus mit großer Scheune in Kreuzebra,KOCH IMMOBILIEN www.Traum.Immobilien,69.900 €
Ohrdruf,165 m²,6 Zi.,130 m² Grundstück,"Einziehen und wohlfühlen - außergewöhnliches Haus, auch für Generationen",BKM ImmobilienService GmbH,145.000 €
Penig (Penig),142 m²,5 Zi.,516 m² Grundstück,Traumhaus von Kern-Haus: Individuell &amp; massiv! (inkl. Grundstück),KHC Bauträger GmbH,414.900 €
Bremen (Farge),220 m²,5 Zi.,1708 m² Grundstück,Bremen - Farge | Moderner Bungalow mit großem Grundstück und Doppelgarage in direkter Weserlage,Schichtel &amp; Partner Immobilien,569.000 €
Sachsenbrunn (Sachsenbrunn),81 m²,3 Zi.,162.54 m² Grundstück,"Preissenkung!  Reihenhaus Nähe Eisfeld, wohnen am Fuße des Thüringer Waldes",Veste Immobilien GmbH,139.000 €
Berlin (Lichterfelde),146 m²,5 Zi.,230 m² Grundstück,Stadthaus in Lichterfelde West mit Tiefgarage,Schnorr und Partner Immobilien,839.000 €
Berlin (Lichterfelde),146 m²,5 Zi.,230 m² Grundstück,Stadthaus in Lichterfelde West mit Tiefgarage,Schnorr und Partner Immobilien,839.000 €
Gera (Debschwitz),165 m²,7 Zi.,550 m² Grundstück,Ihr grüner Ruhepol in zentrumsnaher Lage,DKB Grund GmbH Gera,200.000 €
Berlin (Mahlsdorf),166 m²,8 Zi.,460 m² Grundstück,Haus mit Einliegerwohnung in Mahlsdorf Süd,Baumert Immobilien,660.000 €
Erfurt (Schmira),130.6 m²,5 Zi.,705 m² Grundstück,Ruhiges Wohnen für Familie im Erfurter Südwesten. Überschaubarer Umbau einer Pension ...,Liese Immobilien,299.500 €
Berlin (Kaulsdorf),119 m²,4 Zi.,500 m² Grundstück,Kamingeflüster mit Südterrasse (3D-Tour verfügbar),Engel &amp; Völkers Berlin Mahlsdorf,685.000 €
Berlin (Spandau),190 m²,5 Zi.,664 m² Grundstück,Platz für die ganze Familie - auch als Mehrgenerationenlösung geeignet,Hesse &amp; Otté Immobilien oHG,625.000 €
Johanngeorgenstadt,161 m²,7 Zi.,1016 m² Grundstück,EFH mit herrlichem Blick ins  böhmische Land.,Immobilienbüro Vogel GmbH,169.000 €
Bremen (Steintor),159 m²,7 Zi.,100.5 m² Grundstück,Reserviert! Handwerkerhaus! Reihenmittelhaus auf 3 Ebenen + Keller im beliebten Bremer Viertel!,Postbank Immobilien GmbH,325.000 €
Weißkeißel,94.92 m²,4 Zi.,678 m² Grundstück,Einziehen und wohlfühlen leicht gemacht,Sparkasse Oberlausitz-Niederschlesien,250.000 €
Berlin (Mahlsdorf),169 m²,5 Zi.,829 m² Grundstück,Modernes und hochwertiges Energieeffizienzhaus in Berlin Mahlsdorf-Süd,VON POLL IMMOBILIEN Berlin - Marzahn-Hellersdorf - Thomas Jaschinski,899.000 €
Chemnitz (Adelsberg),165 m²,5 Zi.,685 m² Grundstück,Chemnitz Adelsberg - imposantes Einfamilienhaus,Bauwerk Chemnitz Immobilien GmbH,449.900 €
Berlin (Lankwitz),260 m²,7 Zi.,930 m² Grundstück,NEUER KP- STILVOLLE 7 ZI.- ALTBAUVILLA zum Erweitern auf 450 qm Wohnfläche-930 qm Sonnengrundstück,AIB Allgemeine Immobilien-Börse GmbH,1.199.000 €
Zella-Mehlis (Benshausen),100 m²,6 Zi.,1190 m² Grundstück,Entzückendes EFH in der Nähe vom Thüringer Wald - Verkauf mit Rückmietung,giv GmbH Immobilien &amp; Vermögensplanung,249.000 €
Radebeul,1010 m²,39 Zi.,1290 m² Grundstück,Interessantes Wohn- und Geschäftshaus in Reudebeul-West,GARANT Immobilien AG,2.250.000 €
Hamburg (Eidelstedt),108.62 m²,3.5 Zi.,505 m² Grundstück,Skandinavisch wohnen in ruhiger Lage von Eidelstedt,Bernd Schulz Immobilien Verwaltungs- und Vertriebsgesellschaft mbH,649.000 €
Treuen (Treuen),182 m²,5 Zi.,430 m² Grundstück,+++ EXKLUSIV AUSGESTATTETES EINFAMILIENHAUS +++,Bamberger Immobilien,250.000 €
Bremen (Lindenhof),183.6 m²,7 Zi.,226 m² Grundstück,Bremen - Lindenhof | Wohnen &amp; Wohlfühlen: Charmantes Reihenhaus mit vielen Vorzügen,Wellmann Immobilien GmbH &amp; Co. KG,285.000 €
"Schönbrumm 78, Saalburg-Ebersdorf (Pöritzsch)",165 m²,6 Zi.,838 m² Grundstück,Einfamilienhaus mit Garten und Nebengelass zu verkaufen,ImmoFinanz Konzepte Oelert,268.000 €
Niederwürschnitz,100 m²,6 Zi.,444 m² Grundstück,Ihr neues Zuhause mit Wintergarten in Niederwürschnitz,Wohnungsbörse Erzgebirge Inhaber Manuela Hertel,130.000 €
Berlin (Französisch Buchholz),102.69 m²,4 Zi.,398 m² Grundstück,Familienfreundliche Doppelhaushälfte - vier Zimmer mit Garten in Französisch-Buchholz,VON POLL IMMOBILIEN Berlin - Pankow - Ulf Sobeck,625.000 €
Berka v.d. Hainich,1 m²,1 Zi.,207 m² Grundstück,Wohnhaus - provisionsfrei,AZ Agentur für Zwangsversteigerungsinformationen GmbH,97.500 €
Bremen (Oberneuland),99 m²,3 Zi.,355 m² Grundstück,Angenehme Doppelhaushälfte mit Garten nebst Garage,KWF-Kanzlei für Wirtschaft und Finanzdienste GmbH,328.200 €
Bremen (Findorff-Bürgerweide),221 m²,6 Zi.,734 m² Grundstück,Ansprechendes Einfamilienhaus mit Garage u. Garten,KWF-Kanzlei für Wirtschaft und Finanzdienste GmbH,680.000 €
Hamburg (Lohbrügge),130 m²,5.5 Zi.,1030 m² Grundstück,Jetzt den Traum vom Eigenheim verwirklichen!   Einfamilienhaus mit Renovierungsbedarf  bzw. Bauplatz,Flachsbarth &amp; Kullick,549.000 €
Glauchau (Glauchau),90 m²,4 Zi.,170 m² Grundstück,Reihenhaus in Glauchau mit viel Potenzial,Debeka Bausparkasse AG,69.000 €
Nossen - Mutzschwitz (Mutzschwitz),200 m²,8 Zi.,2860 m² Grundstück,""" Bauernhof für Selbstversorger "" ...",MP-Immobilien-Sachsen,172.500 €
Sondershausen (Sondershausen),140 m²,4 Zi.,402 m² Grundstück,Historisches Gebäude sucht Liebhaber.,Kyffhäusersparkasse Artern-Sondershausen,75.000 €
Bremen (Lindenhof),85 m²,3 Zi.,193.5 m² Grundstück,Bremen-Gröpelingen: Schönes Reihenmittelhaus für kleine Familien mit großem Garten,Sparkasse Immobilien Bremen GmbH,239.000 €
Hamburg (Bergstedt),120 m²,3.5 Zi.,223 m² Grundstück,"Zweigeschossiges Stadthaus, hochwertig saniert und renoviert.",Jan H. Tudsen GmbH,595.000 €
Bremen (Farge),270 m²,7 Zi.,1138 m² Grundstück,Modernes freistehendes Einfamilienhaus im Grünen mit 7 Zimmern und Pool,Jade Gustavsson Architektur und Immobilien,475.000 €
Radebeul,135.35 m²,4.5 Zi.,468 m² Grundstück,Exklusive historische Villenhälfte in sonniger Traumlage von Radebeul,viveto IMMOBILIEN eine Marke der E.I.S. GmbH,829.000 €
Berlin (Heiligensee),220 m²,6 Zi.,748 m² Grundstück,Berlin - Heiligensee | Zweifamilienhaus mit großem Garten in familienfreundlicher Lage,Dörfert &amp; Witzel Immobilien GmbH,820.000 €
Oederan / Breitenau (Breitenau),235 m²,10 Zi.,2353 m² Grundstück,* 2 Häuser - 1 Preis! * Zwei Doppelhaushälften mit jeweils einem Nebengelass in Oederan,viveto IMMOBILIEN eine Marke der E.I.S. GmbH,499.500 €
Lichtenau (Ottendorf),143 m²,5 Zi.,179 m² Grundstück,Geräumiges Reihenmittelhaus in ruhiger Siedlungslage von Lichtenau / Ottendorf,viveto IMMOBILIEN eine Marke der E.I.S. GmbH,239.850 €
Berlin (Weißensee),,,898 m² Grundstück,Grundstück mit Potenzial! Hier werden Ihre Träume vom Eigenheim wahr!,Engel &amp; Völkers Berlin Mitte GmbH,645.000 €
"Am Friedhof 1, Fahrland (Fahrland)",106 m²,4 Zi.,366 m² Grundstück,Jetzt exklusive Doppelhaushälfte mit Effizienzhaus 55 sichern!,HELMA Wohnungsbau GmbH,557.600 €
"Am Friedhof 1, Fahrland (Fahrland)",131 m²,4 Zi.,366 m² Grundstück,Sichern Sie sich eine Doppelhaushälfte mit Effizienzhaus 55!,HELMA Wohnungsbau GmbH,593.840 €
"Am Friedhof 1, Fahrland (Fahrland)",139 m²,4 Zi.,927 m² Grundstück,Sichern Sie sich jetzt Ihr TRAUM-KOMPLETTPAKET! Grundstück inklusive Haus,HELMA Wohnungsbau GmbH,719.400 €
"Am Friedhof 1, Fahrland (Fahrland)",120 m²,4 Zi.,504 m² Grundstück,Aufgepasst: Jetzt schnell zugreifen und perfektes Grundstück inklusive Haus sichern!,HELMA Wohnungsbau GmbH,656.750 €
Auerbach,131.5 m²,3 Zi.,969 m² Grundstück,+++ Büchert 72 - Exklusives Wohnen nach hochwertiger Sanierung in ruhiger und naturnaher Lage +++,viveto IMMOBILIEN eine Marke der E.I.S. GmbH,auf Anfrage
Callenberg / Reichenbach (Reichenbach),81 m²,4 Zi.,379 m² Grundstück,+++ Gemütliches Einfamilienhaus in ruhiger Lage von Callenberg OT Reichenbach +++,viveto IMMOBILIEN eine Marke der E.I.S. GmbH,89.000 €
Brand-Erbisdorf / Linda (Brand-Erbisdorf),120 m²,7 Zi.,559 m² Grundstück,+++ Einfamilienhaus in ruhiger Lage von Brand-Erbisdorf Nähe Freiberg+++,viveto IMMOBILIEN eine Marke der E.I.S. GmbH,95.000 €
Gornau/Erzgebirge / Dittmannsdorf (Dittmannsdorf),87 m²,3 Zi.,1433 m² Grundstück,Doppelhaushälfte mit  großem Grundstück in Gornau OT Dittmannsdorf sucht neuen Hausherrn,viveto IMMOBILIEN eine Marke der E.I.S. GmbH,59.900 €
Bremen (Horn),166 m²,5 Zi.,588 m² Grundstück,Neubau in Bremen-Horn: Moderne Doppelhaushälfte,Gebr. Rausch HAUSBAU GmbH &amp; Co. KG,815.000 €
Bremen (Horn),166 m²,5 Zi.,568 m² Grundstück,Neubautraum: Deine Doppelhaushälfte in bester Lage,Gebr. Rausch HAUSBAU GmbH &amp; Co. KG,815.000 €
Oelsnitz/Erzgebirge (Oelsnitz),200 m²,5 Zi.,300 m² Grundstück,Moderne Doppelhaushälften in idyllischer Lage,MH-Bauprojekt,435.000 €
Ringleben,,,658 m² Grundstück,+++ Ehemalige Wassermühle im schönen Kyffhäuserkreis +++,Göckeritz Immobilien,45.000 €
Bremen (Arbergen),102.36 m²,5 Zi.,202 m² Grundstück,Reihenmittelhaus in der Kuhkampsiedlung mit Garage,BreMobilien GmbH,269.000 €
Sonneberg (Haselbach),125 m²,6 Zi.,477 m² Grundstück,"Großzügiges Einfamilienhaus mit Garten, Terrasse und Doppelgarage und Sonneberg",Homeday GmbH,118.000 €
Haselbachtal (Gersdorf),125 m²,5 Zi.,740 m² Grundstück,Endlich in die eigenen vier Wände,CENTURY 21 MBM IMMOBILIEN Sven Mager,459.000 €
Riesa (Altriesa),158 m²,4 Zi.,530 m² Grundstück,Mod. Doppelhaushälfte in gefragtem Wohngebiet,Gothe Immobilien Service,279.000 €
Schwarzenberg (Bermsgrün),180 m²,8 Zi.,750 m² Grundstück,Wohnen und Geldanlage!,Postbank Immobilien GmbH Chemnitz,224.950 €
Hartmannsdorf,141 m²,5 Zi.,713 m² Grundstück,"Der beste Zeitpunkt, um zu bauen, ist immer JETZT! (inkl. Grundstück)",KHC Bauträger GmbH,442.100 €
Chemnitz (Klaffenbach),118 m²,4 Zi.,435 m² Grundstück,Mit Blick in die Zukunft ins energieeffiziente Eigenheim!,KHC Bauträger GmbH,394.800 €
Berlin (Kaulsdorf),80 m²,4 Zi.,668 m² Grundstück,Sanierung oder Neubau in Berlin-Kaulsdorf,Arges Immobilien,399.000 €
"Zum Stausee 1, Frohburg (Altmörbitz)",122 m²,4 Zi.,260 m² Grundstück,GÜNSTIG **MIT TERRASSE UND GARAGE**,MPLUS - IMMOBILIEN FRIEDRICH,58.900 €
Mühlhausen/Thüringen (Grabe),109 m²,5 Zi.,250 m² Grundstück,Platz für neue Wohnideen,Leifheit Immobilien,79.000 €
Meiningen (Meiningen),235.36 m²,8 Zi.,410 m² Grundstück,Zwei in einem: Stadtvilla zweigeteilt,HOFU UG,658.500 €
Meiningen (Meiningen),185.58 m²,4 Zi.,408 m² Grundstück,Ein Haus von seiner schönsten Seite,HOFU UG,559.500 €
Berlin (Lichterfelde),286 m²,11 Zi.,992 m² Grundstück,Großzügige Altbauvilla mit schönem Garten in ruhiger Lage,GrundBauArt Immobilien GmbH,1.790.000 €
Dorfchemnitz / Voigtsdorf (Dorfchemnitz),120 m²,3 Zi.,554 m² Grundstück,Saniertes Fachwerkhaus - Wohnidylle zwischen Freiberg und Olbernhau!,Wohnungsbörse Erzgebirge Inhaber Manuela Hertel,349.000 €
Großheringen (Großheringen),180 m²,6 Zi.,800 m² Grundstück,Großzügiges Mehrgenerationenhaus sucht liebevolle Handwerkerhände,Lutz Berbig - VTL Postbank Immobilien,120.000 €
Steinbach-Hallenberg,155 m²,6 Zi.,406 m² Grundstück,...ein Haus zum Verlieben !,Rhön-Rennsteig-Sparkasse Immobilienabteilung,150.000 €
"Plagwitzer Weg 7a, Machern (Machern)",189.14 m²,6 Zi.,505 m² Grundstück,Großzügiges Einfamilienhaus mit 6 Zimmern in familienfreundlicher Nachbarschaft,Bonava Deutschland GmbH,559.600 €
"Plagwitzer Weg 7a, Machern (Machern)",189.14 m²,6 Zi.,505 m² Grundstück,Entspannt Wohnen im Tresenwaldbogen,Bonava Deutschland GmbH,564.800 €
Frohburg (Frohburg),120 m²,4 Zi.,221 m² Grundstück,Einfamilien-Doppelhaushälfte nebst Garage in guter Wohnlage,AZ Agentur für Zwangsversteigerungsinformationen GmbH,118.000 €
"Plagwitzer Weg 7a, Machern (Machern)",134.91 m²,4 Zi.,504 m² Grundstück,Viel Raum für die gesamte Familie in diesem Einfamilienhaus,Bonava Deutschland GmbH,498.800 €
Schwarzatal,1 m²,1 Zi.,1008 m² Grundstück,Heimwerker aufgepasst! Einfamilienhaus mit Garage,AZ Agentur für Zwangsversteigerungsinformationen GmbH,84.440 €
Gornau/Erzgeb. (Gornau),176.91 m²,5 Zi.,750 m² Grundstück,Bauen Sie hier mit allkauf...Ausbau + Grundrisse flexibel...Frau Plätzer 01787802947,Allkauf Haus GmbH,425.089 €
Plauen (Haselbrunn),185.15 m²,5 Zi.,800 m² Grundstück,Ausbaustufe wie Sie wünschen...Festpreisgarantie+Lieferzeiten garantiert 01787802947,Allkauf Haus GmbH,337.519 €
Plauen (Haselbrunn),136.78 m²,4 Zi.,600 m² Grundstück,Allkauf ist Ihr Weg zum energieautarken und zukunftssicheren Eigenheim..,Allkauf Haus GmbH,224.379 €
Meißen (Meißen),270 m²,9 Zi.,1570 m² Grundstück,Exklusive Möglichkeiten unter einem Dach - Wohnen - Arbeiten - Freizeit - Erholung,Antje Schmidt Immobilien,375.000 €
Berlin / Mariendorf (Mariendorf),100 m²,5 Zi.,405 m² Grundstück,5 Räume - 100 % unterkellert - große Garage mit zwei Stellplätzen,KOOPLER GmbH,470.000 €
Neustadt in Holstein (Niederdorla),203 m²,8 Zi.,700 m² Grundstück,Generationenhaus mit Virtus Massivhaus bauen,Immobilienfair,347.979 €
Dresden (Weixdorf),130 m²,4 Zi.,1200 m² Grundstück,"EFH mit großem Grundstück, bezugsfertig",Appart-Haus Andreas Patzner,450.000 €
Thalheim/Erzgebirge,375 m²,15 Zi.,10231 m² Grundstück,Historische Villa mit Charme nahe Chemnitz,VON POLL IMMOBILIEN Chemnitz - Cathleen Gleim,795.000 €
Thalheim/Erzgebirge,375 m²,15 Zi.,10231 m² Grundstück,Historische Villa mit Charme nahe Chemnitz,VON POLL IMMOBILIEN Chemnitz - Cathleen Gleim,795.000 €
Gornau (Gornau),125 m²,4 Zi.,816 m² Grundstück,Moderne Stadtvilla von Kern-Haus!,KHC Bauträger GmbH,460.150 €
Berlin (Mahlsdorf),142 m²,4 Zi.,490 m² Grundstück,Hochfliegende Träume - Provisionsfrei für den Erwerber (3D-Tour verfügbar),Engel &amp; Völkers Berlin Mahlsdorf,995.000 €
Gornau (Gornau),130 m²,4 Zi.,816 m² Grundstück,"Der beste Zeitpunkt, um zu bauen, ist immer JETZT!",KHC Bauträger GmbH,482.150 €
Penig (Penig),159 m²,6 Zi.,512 m² Grundstück,Eigentum und Vermögen statt Miete! (inkl. Grundstück),KHC Bauträger GmbH,442.900 €
Berlin (Biesdorf),215 m²,6 Zi.,863 m² Grundstück,To Biesi or not to busy (3D-Tour verfügbar),Engel &amp; Völkers Berlin Mahlsdorf,798.000 €
Lichtenstein (Rödlitz),119 m²,4 Zi.,1048 m² Grundstück,Ihr Traumhaus von Kern-Haus: Individuell &amp; massiv!,KHC Bauträger GmbH,501.100 €
Reinsdorf (Reinsdorf),121 m²,4 Zi.,709 m² Grundstück,Eigentum und Vermögen statt Miete!,KHC Bauträger GmbH,381.400 €
Mönchengladbach (Niederdorla),195 m²,8 Zi.,501 m² Grundstück,2 Familienhaus mit Baugrundstück im Herzen von Wickrath,Immobilien Ulrike Busch,449.000 €
Neudietendorf (Neudietendorf),294.05 m²,,439 m² Grundstück,Ob Anlage oder Eigennutzung- Alles ist möglich !  MFH - Neudietendorf,CHI Cornelia Hopf Immobilien e.K.,279.000 €
Greiz (Hohndorf),140 m²,4 Zi.,1130 m² Grundstück,Wohnen auf dem Lande,Postbank Immobilien GmbH Chemnitz,249.500 €
Oelsnitz (Oelsnitz),175 m²,5 Zi.,570 m² Grundstück,Jetzt schnell sein!,Postbank Immobilien GmbH Chemnitz,249.500 €
Bremen / Osterholz (Ellenerbrok-Schevemoor),139 m²,7 Zi.,422 m² Grundstück,Provisionsfrei -Teilmodernisiertes Einfamilienhaus!,Rosenbusch Immobilien GmbH &amp; Co. KG,349.000 €
Suhl (Suhl),177.53 m²,4 Zi.,793 m² Grundstück,Schon morgens die Sonne genießen,HOFU UG,503.000 €
Hamburg (Othmarschen),175 m²,6 Zi.,270 m² Grundstück,EINZIGARTIGES ELBJUWEL,Nennecke &amp; Widenmann Finest Homes,1.790.000 €
Bremen (Schönebeck),95 m²,3 Zi.,505 m² Grundstück,Bezaubernder Bungalow in traumhafter Lage von Bremen-Schönebeck!,VB Immobilien GmbH,249.000 €
Berlin (Weißensee),89.42 m²,3 Zi.,45 m² Grundstück,"Weißensee: Berliner Allee: ERSTBEZUG im EIGENEN TOWNHOUSE - 2024: 3-Zi, 3 Etagen, TERRASSE + GARTEN",PROGENEA GmbH &amp; Co. Liegenschaften KG,786.896 €
Schönheide,185 m²,10 Zi.,560 m² Grundstück,Teilvermietetes Zweifamilienhaus in Schönheide/Erzgebirge,Postbank Immobilien GmbH Chemnitz,190.000 €
Erfurt (Linderbach),150 m²,5 Zi.,400 m² Grundstück,Bauen Sie Ihr neues Zuhause als DHH in Büßleben und sichern Sie sich alle Vorteile **,Postbank Immobilien GmbH,499.000 €
Gera (Roben),155 m²,6 Zi.,1609 m² Grundstück,Bauernhof / Dreiseitenhof mit eigenem Brunnen -reserviert-,ohne-makler.net - Immobilien selbst vermarkten,199.000 €
