location,size,rooms,land_area,description,seller,price
Pforzheim (Nordstadt),234 m²,16 Zi.,721 m² Grundstück,Leben und arbeiten in grüner Stadtlage!,Sparkasse Pforzheim Calw,840.000 €
Weiler (Weiler),114 m²,4.5 Zi.,235.87 m² Grundstück,Nachhaltiges Wohnen in bester Lage - Projektierte DHH A im attraktiven Weiler,BK Jochen Blumer,636.919 €
Weiler (Weiler),114 m²,4.5 Zi.,237.88 m² Grundstück,"Schön, hier zu Hause zu sein - Projektierte DHH B im attraktiven Weiler",BK Jochen Blumer,597.415 €
Sinzheim (Ortsgebiet),241 m²,10 Zi.,334 m² Grundstück,Liegenschaft mit 3 Wohnungen,VON POLL IMMOBILIEN Baden-Baden - Rainer Harter,745.000 €
Bad Rappenau (Bad Rappenau),93 m²,4 Zi.,706 m² Grundstück,Einfamilienhaus mit großem Grundstück,Postbank Immobilien GmbH,485.000 €
Königsbach-Stein (Stein),134 m²,5 Zi.,420 m² Grundstück,Schmuckstück für Fachwerk-Liebhaber! - nutzen Sie die AfA und das Potential!,SE Immobilien - Management GmbH,275.000 €
Malsch-Sulzbach (Sulzbach),183 m²,8 Zi.,597 m² Grundstück,Der perfekte Ort zum Wohnen: Haus mit Garten!,ASPA Immobilien GmbH,545.000 €
Stuttgart (Feuerbach),253.4 m²,6.5 Zi.,680 m² Grundstück,* Großzügiges Einfamilienhaus in Aussichtslage *,VON POLL IMMOBILIEN Stuttgart - Ralph Schenkel e.K.,1.598.000 €
Sontheim an der Brenz (Sontheim),122 m²,4.5 Zi.,1180 m² Grundstück,Teile deine Glücksmomente in diesem Einfamilienhaus!!!,Perfekt Immobilien Ulm-Berlin-Hamburg GmbH,449.000 €
Mutlangen (Mutlangen),486 m²,18 Zi.,601 m² Grundstück,6-Parteien-Haus als Kapitalanlage!,VON POLL IMMOBILIEN Schwäbisch Gmünd - Jochen Wischnewski,1.450.000 €
Reutlingen / Sondelfingen (Sondelfingen),120 m²,5 Zi.,320 m² Grundstück,Gepflegte Haushälfte in ruhiger Lage von Sondelfingen,Christoph Landgraf Immobilien e.K.,495.000 €
Uttenweiler (Uttenweiler),185 m²,6 Zi.,700 m² Grundstück,Einfamilienhaus mit separatem Büro,VR Bank Riedlingen-Federsee eG,458.000 €
Seitingen (Seitingen),164 m²,8.5 Zi.,193 m² Grundstück,Großes Einfamilienhaus mit Garage und Carport!,Ingo Leibinger Immobilienvermittlung,255.000 €
Markdorf (Markdorf),250 m²,7 Zi.,3877 m² Grundstück,"Mehrfamilienhaus ""Alleinlage"" mit großem Grundstück ,Alpen und Seepanorama in Markdorf",IAD Immobilien Agentur Deutschland GmbH,1.350.000 €
Bad Schönborn (Mingolsheim),107 m²,4 Zi.,179 m² Grundstück,"Hochwertiges, aussergewöhnliches Reiheneck- und Niedrigenergiehaus",Garant Immobilien Karlsruhe GmbH &amp; Co.KG,459.900 €
Brackenheim (Brackenheim),100 m²,5.5 Zi.,429 m² Grundstück,VBU Immobilien - sanieren - einziehen - wohlfühlen,VBU Volksbank im Unterland eG VBU Immobilien,320.000 €
Weissach im Tal (Unterweissach),115.88 m²,8 Zi.,492 m² Grundstück,Ein- oder Zweifamilienhaus In ruhiger Lage Ideal für Handwerker,Heinz Immobilien GmbH,495.000 €
Villingen-Schwenningen (Villingen),186 m²,7 Zi.,213 m² Grundstück,Denkmalgeschütztes Einfamilienhaus in der Villinger Innenstadt!,LifeStyle Immobilien GbR,488.000 €
Tübingen (Lustnau),156 m²,8 Zi.,548 m² Grundstück,Sanierungsbedürftiges Einfamilienhaus in Top Lage,RE/MAX IMMOBILIEN GALERIE  |  BVS Immobilien GmbH,878.000 €
Burgrieden (Burgrieden),135 m²,6 Zi.,330 m² Grundstück,Doppelhaushälfte mit schönem Ambiente,Königskinder Immobilien GmbH,450.000 €
Kißlegg (Kißlegg),415 m²,11 Zi.,30000 m² Grundstück,"Historisches Gebäude mit Gastwirtschaft, vielen Zimmern, modernen Pferdeställen u. reichlich Land!",Perfekt Immobilien Ulm-Berlin-Hamburg GmbH,1.600.000 €
Waldshut-Tiengen (Waldshut),143.23 m²,5 Zi.,306 m² Grundstück,Renovierungsbedürftiges Haus mit viel Potenzial in sehr ruhiger Lage!,RE/MAX Rheinfelden,300.000 €
Steißlingen,153 m²,6.5 Zi.,261 m² Grundstück,"Neubau Steisslingen - 4 Doppelhaushälften in sehr schöner, ruhiger u. wunderbar seenaher Lage!",ReWa Immobilien GmbH,795.000 €
Rosenberg (Hirschlanden),150 m²,5 Zi.,631 m² Grundstück,BJ 2021 - A+ Energiesparhaus - Provisionsfrei - Massivbau - Sonnige Lage - Gehobene Ausstattung  ,Regiohausbau GbR,490.000 €
Büsingen am Hochrhein,390 m²,10 Zi.,900 m² Grundstück,Zweifamilienhaus in Büsingen am Hochrhein tolle Lage super Ausstattung,IAD Immobilien Agentur Deutschland GmbH,900.000 €
Stuttgart (Zuffenhausen),220 m²,10 Zi.,166 m² Grundstück,"Attraktives, voll vermietetes 4-Familienhaus",Baden-Württembergische Bank,885.000 €
Ostrach (Ortsbereich),400 m²,10 Zi.,1361 m² Grundstück,Architektenhaus mit schönem Grundstück,ohne-makler.net - Immobilien selbst vermarkten,870.000 €
Staufen im Breisgau (Staufen),160 m²,6 Zi.,715 m² Grundstück,Tolles Mehrgenerationenhaus mit großem Grundstück und Ausbaupotential in toller Lage in Staufen,Charlotte Huhn Immobilien,689.000 €
Altlußheim,209 m²,8 Zi.,523 m² Grundstück,Freistehendes Dreifamilienhaus mit sonnigem Garten,Vereinigte VR Bank Kur- und Rheinpfalz eG,579.000 €
Schramberg (Schramberg),150 m²,7 Zi.,312 m² Grundstück,Kapitalanleger aufgepasst! Mehrfamilienhaus mit großem Garten in Schramberg zu verkaufen!,Spittel Bau GmbH,298.000 €
"Heuauer Weg 53, Heidelberg (Kirchheim)",184 m²,5 Zi.,827 m² Grundstück,"Wunderschönes EFH, 184qm WF, 827qm GS, mit einem tollen Garten, zzgl. Wintergarten etc.",Heidelberger Wohnen GmbH,572.000 €
Karlsruhe / Neureut (Neureut),143 m²,7 Zi.,432 m² Grundstück,Vielseitiges Zweifamilienhaus mit Nebengebäude und zwei Garagen in Neureut Kirchfeld!,Hust Immobilien GmbH &amp;Co.KG,750.000 €
Stuttgart (Untertürkheim),220 m²,8 Zi.,245 m² Grundstück,PROVISIONSFREI! Stilvolles und saniertes Mehrgenerationenhaus in bevorzugter Lage von Untertürkheim,SIB Suevia Immobilien Beteiligungs GmbH,950.000 €
Böblingen (Böblingen),136 m²,8 Zi.,892 m² Grundstück,Ungeschliffenes Juwel sucht neue Familie,VON POLL IMMOBILIEN Böblingen - Sessler Immobilien GmbH,799.000 €
Bretzfeld / Scheppach (Scheppach),150 m²,6 Zi.,525 m² Grundstück,Hier steckt Potenzial drin! Zweifamilienhaus im Grünen - zum selbst einziehen oder vermieten!,T&amp;T Immobilien GmbH - Partner der Königskinder Immobilien,499.000 €
Hornberg (Stadtgebiet),178 m²,10 Zi.,665 m² Grundstück,Einfamilienhaus mit Einliegerwohnung und großer Garage zu verkaufen!,Postbank Immobilien GmbH,299.000 €
Ahorn (Eubigheim),170 m²,5.5 Zi.,650 m² Grundstück,BJ 2021 - A+ Energiesparhaus - Provisionsfrei - Massivbau - Einzigartige Lage - Gehobene Ausstattung  ,Regiohausbau GbR,620.000 €
Calw-Stammheim (Stammheim),110 m²,5 Zi.,255 m² Grundstück,Gepflegtes Reihenhaus sofort frei,FALC Immobilien Weil der Stadt,499.000 €
Ostfildern / Kemnat (Kemnat),294 m²,10.5 Zi.,513 m² Grundstück,Hochwertiges Mehrgenerationenhaus in nachgefragter Lage von Ostfildern-Kemnat,Thomas Trudel Immobilienbüro,1.239.600 €
Wertheim (Bestenheid),152 m²,9 Zi.,488 m² Grundstück,+++ VERKAUFT +++ Wohntraum in begehrter Lage +++,Herr Herget – Main Immobilienmakler,280.000 €
Wertheim (Nassig),190 m²,6.5 Zi.,400 m² Grundstück,Sicher Leben in einem grundsoliden EFH auf dem Lande in einem OT von Wertheim,ohne-makler.net - Immobilien selbst vermarkten,475.000 €
Rosenfeld / Täbingen (Täbingen),120 m²,4 Zi.,565 m² Grundstück,*Provisionsfrei* Schöne Bauernhaushälfte mit viel Potential!,Konstantin Korakas Immobilien immotip24/hellasproperty,227.000 €
Isny im Allgäu (Isny),200 m²,6 Zi.,414 m² Grundstück,ISNY: Mehrfamilienhaus in zentraler Lage,PlanetHome Group GmbH,520.000 €
Eppingen (Eppingen),186.46 m²,7 Zi.,802 m² Grundstück,Einzigartiges Villenanwesen für höchste Ansprüche in Toplage von Eppingen,PlanetHome Group GmbH,950.000 €
Leingarten (Großgartach),130 m²,4 Zi.,240 m² Grundstück,Gut aufgeteilte Doppelhaushälfte mit EBK und umbaufähiger Scheune in Leingarten,Homeday GmbH,367.500 €
Bodman-Ludwigshafen (Bodman),192 m²,6 Zi.,1363 m² Grundstück,Rarität! Älteres Haus auf großem Teilseeblickgrundstück ( 1.363 m² ) in Bodman-Ludwigshafen mit 2. Bauplatz.,REDER SEEIMMOBILIEN,1.950.000 €
Erdmannhausen,146 m²,7 Zi.,480 m² Grundstück,Gemütliches Zweifamilienhaus in ruhiger Lage,GARANT Immobilien AG,559.000 €
Affalterbach (Affalterbach),161 m²,6.5 Zi.,480 m² Grundstück,"* Ruhe * Sonne * Endlich viel Platz für Mensch, Haustier und Auto *",GARANT Immobilien AG,1.199.495 €
Maulbronn (Schmie),144.82 m²,6.5 Zi.,1222 m² Grundstück,Viel Lebensraum in sehr schöner Natur - Bezugsfrei,VON POLL IMMOBILIEN Pforzheim - Julia Athenstädt,638.000 €
Neuenstein (Kirchensall),139 m²,5 Zi.,757 m² Grundstück,"Vielseitiges Einfamilienhaus mit großem Garten, Wintergarten, Doppelgarage",PERFECT HOME Immobilien &amp; Home Staging,455.000 €
Gottmadingen (Gottmadingen),271 m²,10 Zi.,982 m² Grundstück,Mehrgenerationen-Haus in zentraler Lage Gottmadingens,Neho GmbH,650.000 €
Staufen (Staufen),195.31 m²,7 Zi.,543 m² Grundstück,Extravagante Doppelhaushälfte in Top-Wohnlage,Markgräfler Immobilien-Büro Ponkratz &amp; Lehmann GmbH &amp; Co. KG,950.000 €
Neuenburg (Neuenburg),162 m²,6.5 Zi.,520 m² Grundstück,Sonnig mit viel Raum für die Familie,Markgräfler Immobilien-Büro Ponkratz &amp; Lehmann GmbH &amp; Co. KG,598.000 €
Isny (Isny),185 m²,8 Zi.,337 m² Grundstück,Großzügiges Reiheneckhaus mit Garten in attraktiver Wohnlage in Isny im Allgäu,Volksbank Allgäu-Oberschwaben Immobilien GmbH,570.000 €
Freudenstadt (Freudenstadt),108 m²,5 Zi.,684 m² Grundstück,+++ Freistehendes Einfamilienhaus in Freudenstadt +++,Sademach &amp; Bäuerlein Haus- und Grundbesitz GmbH,395.000 €
Baden-Baden (Sandweier),245 m²,9 Zi.,534 m² Grundstück,Schönes 2-Familienhaus mit zwei separaten Eingängen und ehemaligem Gewerbe!,Volksbank pur Immobilien GmbH &amp; Co. KG,499.000 €
Empfingen (Empfingen),70 m²,3 Zi.,107 m² Grundstück,Ihr bezahlbares Eigenheim wartet auf Sie,Volksbank Rottweil eG,117.500 €
Empfingen (Empfingen),92 m²,4 Zi.,132 m² Grundstück,"Doppelhaushälfte und schönes, separat gelegenes Gartengrundstück",Volksbank Rottweil eG,248.500 €
Karlsruhe (Knielingen),163 m²,6 Zi.,182.33 m² Grundstück,Modernisierte Doppelhaushälfte  in begehrter Wohnlage inkl. Gewerbeeinheit oder Einliegerwohnung,PlanetHome Group GmbH,649.000 €
Heidenheim an der Brenz / Schnaitheim (Schnaitheim),140 m²,7 Zi.,109 m² Grundstück,"Diese schöne Doppelhaushälfte, sucht einen neuen Besitzer in Schnaitheim von Heidenheim an der Brenz",LYOND Immobilien GmbH,389.000 €
Stockach (Stockach),729 m²,27 Zi.,1274 m² Grundstück,"Gepflegtes 10-Fam.-Haus inkl. Teilungserklärung in Stockach, voll vermietet mit guten Mietern in ruhiger Lage.",REDER SEEIMMOBILIEN,2.250.000 €
Pfullendorf (Otterswang),295.04 m²,11 Zi.,615 m² Grundstück,Top! Mehrfamilienhaus mit 3 Wohneinheiten Neubauprojekt,LBS Immobilien GmbH Südwest - Pfullendorf,1.062.000 €
Bad Wimpfen (Bad Wimpfen),122 m²,5 Zi.,275 m² Grundstück,"Bad Wimpfen - sehr gepflegte Doppelhaushälfte in schöner, ruhiger Wohnlage",VR Bank Heilbronn Schwäbisch Hall eG,549.000 €
"Jurastraße 13, Grenzach-Wyhlen / Wyhlen (Wyhlen)",122.65 m²,5 Zi.,711 m² Grundstück,"Realisieren Sie Ihren Wohntraum: Einfamilienhaus in Wyhlen, großes Grundstück in guter, ruhiger Lage, zweckmäßige Aufteilung, frei.",Seitz ImmoWert Bewertungen und Konzepte für Liegenschaften GmbH,650.000 €
Stuttgart (Neugereut),129 m²,6 Zi.,329 m² Grundstück,Familienfreundliches Haus mit uneinsehbarem Garten,Baden-Württembergische Bank,690.000 €
"Hofstraße 4, Künzelsau-Garnberg (Garnberg)",151 m²,5 Zi.,354 m² Grundstück,Perfektes Wohnerlebnis - moderne Reihenhäuser in Garnberg,Otterbach Wohnbau GmbH,605.000 €
Ebersbach (Sulpach),302 m²,8.5 Zi.,947 m² Grundstück,"Großes Wohnhaus mit Praxisräumen! Gefragte Lage, Doppelgarage, 5 Stellplätze, 3 Balkone, Keller.",Immobilien Martina Zierle,690.000 €
Ravenstein (Oberwittstadt),327 m²,5 Zi.,963 m² Grundstück,Einfamilienhaus oder 2- bis 4-Familienhaus in Ravenstein - flexible Immobilie in Naturlage!,VR Bank Heilbronn Schwäbisch Hall eG,599.000 €
Biberach an der Riß (Biberach),170.42 m²,6 Zi.,1011 m² Grundstück,Ruhiges Einfamilienhaus in Biberach 5 Linden,Schmidinger Immobilien,785.000 €
Dotternhausen,185 m²,8 Zi.,661 m² Grundstück,"SCHÖN UND GEPFLEGT: Winkelbungalow mit ELW, Dotternhausen",Christiana Baur Immobilien,536.000 €
Göppingen (Stadtgebiet),430.95 m²,16 Zi.,434 m² Grundstück,Ihr neues Wohn- und Geschäftshaus in der City?!,Wüstenrot Immobilien Verkaufsleitung Marc Bäuerle,1.790.000 €
Meersburg (Riedetsweiler),185 m²,6 Zi.,490 m² Grundstück,Wohnen und Leben in exzellenter Lage,Okal Haus GmbH,1.235.900 €
Meersburg (Riedetsweiler),245 m²,7 Zi.,490 m² Grundstück,Traumhaus auf Traumgrundstück,Okal Haus GmbH,1.410.000 €
Alpirsbach (Rötenbach),555 m²,19 Zi.,978 m² Grundstück,Vermietetes Mehrfamilienhaus in Alpirsbach- Rötenbach,FUNK Immobilien GmbH,690.000 €
Schramberg (Schramberg),254.45 m²,12 Zi.,480 m² Grundstück,Toplage! - Kernsaniertes Mehrgenerationenhaus mit Garten und Terrasse,Homeday GmbH,599.000 €
Remseck (Neckarrems),112 m²,4.5 Zi.,350 m² Grundstück,Ruhiges Wohnen mit großem Garten,Leutenecker Immobilien GmbH,680.000 €
Bad Schussenried (Bad Schussenried),390 m²,11 Zi.,2100 m² Grundstück,"RESERVIERT - Großzügiger, außergewöhnlicher Bungalow",VON POLL IMMOBILIEN Biberach - Thomas Zimmermann,550.000 €
Bruchsal (Helmsheim),191.66 m²,6.5 Zi.,900 m² Grundstück,"Großes, freistehendes Haus mit Einliegerwohnung und weiterer Ausbaureserve",Pfisterer &amp; Gerber Immobilien,495.000 €
Balingen (Frommern),225 m²,8 Zi.,549 m² Grundstück,"3 WOHNUNGEN und 1 LAGERRAUM: Mitten in Frommern, Balingen",Christiana Baur Immobilien,475.000 €
Tübingen (Waldhäuser),220 m²,8 Zi.,1166 m² Grundstück,Eine Rarität in Tübingen !,AssetGate GmbH,1.190.000 €
Sinsheim-Hoffenheim (Hoffenheim),232 m²,7 Zi.,1137 m² Grundstück,Ein Traum für Jeden mit Kreativität,Wohnimmobilien Rhein Neckar Odenwald Koch GmbH &amp; Co KG,500.000 €
Schwieberdingen (Schwieberdingen),191 m²,6 Zi.,389 m² Grundstück,Großzügiges Einfamilienhaus mit Einliegerwohnung in bester Aussichtslage von Schwieberdingen,Franz C. Licker Immobilien GmbH,850.000 €
Göppingen (Jebenhausen),163 m²,6 Zi.,734 m² Grundstück,Jebenhausen: Freiwerdendes 2-Familienhaus mit 2 Garagen,Blickle &amp; Stölzle Immobilien GmbH,558.000 €
Sindelfingen (Mitte),128 m²,6 Zi.,460 m² Grundstück,Schmucke Stadtvilla in bester Sindelfinger Innenstadtlage,Kimmerle &amp; Jauch Gesellschaft für  Bauberatung Projektentwicklung Immobilien mbH,995.000 €
"Beethovenstraße 4, Bad Waldsee (Bad Waldsee)",122 m²,5 Zi.,254 m² Grundstück,Reiheneckhaus in beliebter Lage von Bad waldsee,Jehle-Immobilien,390.000 €
Amtzell (Amtzell),171 m²,7 Zi.,289 m² Grundstück,KURZFRISTIG BEZIEHBAR! Haus in Top-Zustand in bevorzugter Lage von Amtzell,BAUR Immobilien GmbH,689.000 €
Esslingen (Wäldenbronn),162 m²,8 Zi.,504 m² Grundstück,"Freistehendes Zweifamilienhaus  mit Garten, Werkstatt sowie Garage in Esslingen-Wäldenbron",schlüssel.erlebnis Immobilien GmbH,698.000 €
Willstätt (Legelshurst),217 m²,9 Zi.,526 m² Grundstück,Ein- bis Zweifamilienhaus am Feldrand,Immobiliengruppe R.G. Brüning Immobilien GmbH,420.000 €
Langenenslingen (Langenenslingen),240 m²,9 Zi.,2600 m² Grundstück,Außergewöhnliches Refugium ... ehemaliges Mühlenanwesen,HAUG Immobilien GmbH,485.000 €
Trossingen (Trossingen),180 m²,7 Zi.,667 m² Grundstück,sonniger Winkelbungalow in bevorzugter Lage,ohne-makler.net - Immobilien selbst vermarkten,650.000 €
Ehingen-Kirchen (Schlechtenfeld),80 m²,3 Zi.,941 m² Grundstück,Kleines Einfamilienhaus in Kirchen,Schmidinger Immobilien,249.000 €
Steinen (Hüsingen),245 m²,7 Zi.,1800 m² Grundstück,Großes Haus mit zwei  Wohneinheiten - Perfekt für mehrere Generationen,"RE/MAX Lörrach, Müllheim, Freiburg",907.000 €
Rheinfelden (Rheinfelden),160 m²,4 Zi.,512 m² Grundstück,Einzigartige Doppelhaushälfte in Top Lage,"RE/MAX Lörrach, Müllheim, Freiburg",775.000 €
Wilhelmsdorf (Wilhelmsdorf),365.6 m²,14 Zi.,195 m² Grundstück,Wohn- und Geschäftshaus in bester Lage von Wilhelmsdorf,Volksbank Altshausen eG,1.490.000 €
Tuttlingen (Tuttlingen),300 m²,10 Zi.,1243 m² Grundstück,"2 x Doppelhaushälfte, in der Nordstadt, eine bezugsfrei, eine vermietet!",Ingo Leibinger Immobilienvermittlung,649.000 €
Stuttgart (Wolfbusch),110 m²,7 Zi.,451 m² Grundstück,Familien aufgepasst! Attraktive DHH mit großem Garten,Baden-Württembergische Bank,699.000 €
Radolfzell (Radolfzell),716.13 m²,26.5 Zi.,1494 m² Grundstück,Einmalige Investitionsgelegenheit in bester Lage,Arnold Immobilien,2.950.000 €
Freudenstadt (Musbach),109 m²,5 Zi.,458 m² Grundstück,"LÄNDLICHES AMBIENTE MIT VIEL RAUM FÜRS HOBBY, ZUM FEIERN UND ENTSPANNEN!",SE Immobilien - Management GmbH,235.000 €
Auenwald (Unterbrüden),108 m²,5 Zi.,317 m² Grundstück,* Freistehendes Einfamilienhaus auf 317m² Grundstück.,Franz C. Licker Immobilien GmbH,359.000 €
Tettnang-Kau (Kau),172 m²,6 Zi.,268 m² Grundstück,"Kurzfristig bezugsfrei!  Attraktives Reihenmittelhaus in sonniger, ruhiger Wohnlage von Tettnang-Kau",Immobilien Sterk GmbH &amp; Co. KG,639.000 €
Ebenweiler,118 m²,4 Zi.,634 m² Grundstück,Sofort bezugsfrei!  Familiendomicil in Ebenweiler  - KfW-40-Effizienzhaus in moderner Architektur,Immobilien Sterk GmbH &amp; Co. KG,479.000 €
Oberteuringen (Neuhaus),185 m²,6 Zi.,520 m² Grundstück,"Pures Raumwunder für Familie und Hobby, exklusive Stadtvilla",Okal Haus GmbH,738.000 €
Görwihl (Görwihl),223 m²,9 Zi.,979 m² Grundstück,Für Anleger oder Eigennutzer - Dreifamilienhaus in Görwihl,Garant Immobilien GmbH,420.000 €
Albstadt (Ebingen),140 m²,5.5 Zi.,681 m² Grundstück,Schönes Haus in bester Lage,Volksbank Albstadt Immobilien GmbH,387.000 €
"Haldenweg 9, Donzdorf (Donzdorf)",182 m²,7 Zi.,270.55 m² Grundstück,Donzdorfer Twinhomes I Neubau-Doppelhaushälfte mit 2 Wohnungen I Feldrandlage I provisionsfrei,Brokers Immobilien GmbH,850.000 €
Untereisesheim,164 m²,6.5 Zi.,412.5 m² Grundstück,Wohnhaus mit zwei Wohneinheiten,Kreissparkasse Heilbronn Abteilung Immobilien,595.000 €
Crailsheim (Crailsheim),247 m²,11 Zi.,394 m² Grundstück,Kapitalanlage in absoluter Bestlage von Crailsheim *2 Wohnungen*1 Gewerbeeinheit,Die Finanzlounge GmbH,499.000 €
Kandern (Tannenkirch),194.48 m²,9 Zi.,264 m² Grundstück,Stilvoll Wohnen im ehemaligen Schulhaus,Volksbank Dreiländereck eG,690.000 €
"Zum Rittersberg 27, Rauenberg (Malschenberg)",94 m²,5 Zi.,500 m² Grundstück,1-2 Familienhaus mit zusätzlichem Baugrundstück mit eigenem Straßenzugang,Heidelberger Wohnen GmbH,349.000 €
Tuttlingen (Tuttlingen),176 m²,6 Zi.,715 m² Grundstück,F&amp;D | Zweifamilienhaus im Brunnental ,Fichter &amp; Döbele GmbH,559.000 €
Friedrichshafen (Ettenkirch),347 m²,9 Zi.,522 m² Grundstück,"EFH mit ELW, neuwertig, Niedrigenergie, ruhige Lage vor den Toren von 88048 Friedrichshafen",Immokanal24,995.000 €
Starzach / Börstingen (Börstingen),99.48 m²,4 Zi.,137 m² Grundstück,"Doppelhaushälfte in ruhiger Lage, für Anleger und Eigennutzer",schlüssel.erlebnis Immobilien GmbH,230.000 €
Reutlingen (Innenstadt),162.04 m²,8 Zi.,108 m² Grundstück,Wohn- und Geschäftshaus in der Reutlinger Innenstadt,schlüssel.erlebnis Immobilien GmbH,650.000 €
Ravensburg (Sickenried),204 m²,7 Zi.,636 m² Grundstück,INTERESSANTES 1-FAM.HAUS MIT ORDENTLICHER EINLIEGERWOHNUNG - IN RAVENSBURG-SÜD SICKENRIED,Immobilienbüro Hochmann,779.000 €
Lörrach (Stetten),240 m²,7 Zi.,916 m² Grundstück,Freistehendes Haus in Lörrach Stetten an Premium Lage ,IMMOSPEX GmbH,950.000 €
Kehl / Bodersweier (Bodersweier),631.78 m²,10 Zi.,2512 m² Grundstück,Majestätische Villa zum Wohlfühlen,VON POLL IMMOBILIEN Ortenau - Ilja Stürz,1.400.000 €
Rudersberg (Steinenberg),197 m²,8 Zi.,656 m² Grundstück,Wohnhaus zum Sanieren mit Laden,GARANT Immobilien AG,398.000 €
"Pfaffenhofen , Württ (Pfaffenhofen)",120 m²,6 Zi.,502 m² Grundstück,Einfamilienhaus im Grünen mit Garage,Ulmer Münster Immobilien GmbH Romano Pieri und Tom Ostermann,399.000 €
Ingoldingen (Ingoldingen),197 m²,7 Zi.,784 m² Grundstück,"Ausbaufähiges Einfamilienhaus in schöner, sehr ruhiger Lage - RESERVIERT-",VON POLL IMMOBILIEN Biberach - Thomas Zimmermann,446.000 €
Hohentengen (Lienheim),137.87 m²,6 Zi.,439 m² Grundstück,Einfamilienhaus als Doppelhaushälfte in Hohentengen- Lienheim,Sparkasse Hochrhein Immobiliencenter,389.000 €
"Gartenstraße 25, Bad Friedrichshall (Kochendorf)",143.73 m²,4 Zi.,309 m² Grundstück,"""GLÜCKLICHES HAUS MIT GAWÄCHSHAUS UND KLEINEM GEMÜSEGARTEN""",Immobilienpartner Heilbronn,398.000 €
Stockach (Stockach),95 m²,4.5 Zi.,406 m² Grundstück,"Gepflegte, kompakte Doppelhaushälfte mit schönem Grundstück und Garage!",ReWa Immobilien GmbH,289.000 €
Aidlingen (Dachtel),190 m²,8 Zi.,463 m² Grundstück,Haus mit Einliegerwohnung und Doppelgarage,Kreissparkasse Böblingen,748.000 €
